smiles,vina_score
CC1CCCCN1C\C=C\C(=O)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,-3.6
CC1CCN(C\C=C\C(=O)N2CCOc3cc4ncnc(Nc5cccc(c5)C#C)c4cc23)CC1,-4.0
O=C(\C=C\CN1CCCC1)N1CCOc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,-2.1
Fc1ccc(Oc2ccc3nc(NC(=O)C4CC4)sc3c2C#N)cc1NC(=O)Cc1cccc(c1)C(F)(F)F,-3.9
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3sccc3n2)cc1,-4.0
CN1CCN(CC1)c1ccc(Nc2nc(Oc3cccc(NC(=O)C=C)c3)c3sccc3n2)cc1,-1.9
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-c2ccn(C)n2)n1,-4.4
COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-n2nccn2)n1,-6.8
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-1.5
COc1cc(N2CCOCC2)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-n2cccn2)n1,-3.5
COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-n2nccn2)n1,-4.2
COc1cc(N2CCOCC2)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-n2nccn2)n1,-3.7
COc1cc(N2CCN(C)CC2)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-n2cccn2)n1,-4.3
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-n2cccn2)n1,-2.4
COc1cc(N2CCOCC2)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-c2ccn(C)n2)n1,-1.5
COc1cc(N2CCC(CC2)N(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-c2ccn(C)n2)n1,-4.1
COc1cc(OCCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-c2ccn(C)n2)n1,-3.6
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-3.8
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-c2ncn(C)n2)n1,-3.5
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-n2cccn2)n1,-1.5
COc1cc(N2CCOCC2)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-c2ccn(C)n2)n1,-0.2
COc1cc(N2CCC(CC2)N(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-c2ccn(C)n2)n1,-3.1
COc1cc(OCCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-c2ccn(C)n2)n1,-1.3
COc1cc(N2CCC(CC2)N(C)C)c(NC(=O)C=C)cc1Nc1nccc(Nc2ccccc2-n2nccn2)n1,-6.3
COc1cc2ncnc(N3CCc4ccccc34)c2cc1NC(=O)\C=C\CN1CCCCC1,-5.2
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,-6.4
COc1cc2ncnc(N3CCc4ccccc34)c2cc1NC(=O)\C=C\CN1CCCC1,-6.9
CN(C)C\C=C\C(=O)Nc1cc2c(ncnc2cc1O[C@@H]1CCOC1)N1CCc2ccccc12,-3.1
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-4.8
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(NC(=O)C=C)cc23)cc1Cl,-4.6
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,-7.1
CC\C=C\C(=O)Nc1cc2c(ncnc2cc1OC)N1CCc2ccccc12,-7.2
C\C=C\C(=O)Nc1cc2c(ncnc2cc1O[C@@H]1CCOC1)N1CCc2ccccc12,-7.6
CCC\C=C\C(=O)Nc1cc2c(ncnc2cc1OC)N1CCCc2ccccc12,-5.7
COc1cc2ncnc(N3CCc4ccccc34)c2cc1NC(=O)\C=C\CN1CCCC1,-6.5
COc1cc2ncnc(N3CCc4ccccc34)c2cc1NC(=O)\C=C\CN1CCC(CO)CC1,-7.0
CN(C)C\C=C\C(=O)Nc1cc2c(ncnc2cc1O[C@@H]1CCOC1)N1CCc2ccccc12,-6.6
COc1cc2ncnc(N3CCCc4ccccc34)c2cc1NC(=O)\C=C\CN(C)C,-7.1
CC\C=C\C(=O)Nc1cc2c(ncnc2cc1OC)N1CCc2ccccc12,-7.1
C\C=C\C(=O)Nc1cc2c(ncnc2cc1O[C@@H]1CCOC1)N1CCc2ccccc12,-7.6
CCC\C=C\C(=O)Nc1cc2c(ncnc2cc1OC)N1CCCc2ccccc12,-6.5
COc1cc2ncnc(N3CCc4ccccc34)c2cc1NC(=O)\C=C\CN1CCCCC1,-6.5
COc1cc2ncnc(N3CCc4ccccc34)c2cc1NC(=O)\C=C\CN1CCC(CO)CC1,-5.7
COc1cc2ncnc(N3CCCc4ccccc34)c2cc1NC(=O)\C=C\CN(C)C,-4.8
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,-7.5
Clc1ccc(Nc2ncnc3ccc(NC(=O)CN4CCCC4)cc23)cc1,-7.0
Brc1cccc(Nc2ncnc3ccc(NC(=O)CN4CCCCC4)cc23)c1,-6.5
Brc1cccc(Nc2ncnc3ccc(NC(=O)CN4CCOCC4)cc23)c1,-7.7
CN1CCN(CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,-7.0
Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=O)CN5CCCC5)cc34)cc2)c1,-6.2
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-4.3
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1CC[C@@H](C1)NC(=O)C=C,-0.4
COc1nn(C)cc1Nc1nc(nc2n(cnc12)C(C)(C)C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-5.5
COc1nn(C)cc1Nc1nc(nc2n(cnc12)C(C)(C)C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-6.4
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ccnc(n1)-c1cn(C)c2ccccc12,-7.3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,-1.1
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-1.5
CC(C)n1cnc2c(Nc3cn(C)nc3C)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-1.7
CCc1nn(C)cc1Nc1nc(nc2n(cnc12)C(C)C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-6.4
COc1nn(C)cc1Nc1nc(nc2n(C)cnc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-3.5
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ccnc(n1)-c1cn(C)c2ccccc12,-3.3
COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,-7.0
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-7.3
CO[C@H]1CN(C[C@@H]1COc1nc(Nc2cnn(C)c2)nc2[nH]cc(Cl)c12)C(=O)C=C,-3.4
CC(C)n1cnc2c(Nc3cn(C)nc3C)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-0.7
COc1nn(C)cc1Nc1nc(nc2n(cnc12)C(C)C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-3.9
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1ccnc(n1)-c1cn(C)c2ccccc12,-6.5
COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,-6.2
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-5.9
CO[C@H]1CN(C[C@@H]1COc1nc(Nc2cnn(C)c2)nc2[nH]cc(Cl)c12)C(=O)C=C,-6.2
CO[C@H]1CN(C[C@@H]1COc1nc(Nc2cnn(C)c2)nc2[nH]cc(Cl)c12)C(=O)C=C,-7.2
CC(C)C(CO)Nc1nc(Nc2ccc(cc2)N2CCNCC2)c2ncn(C(C)C)c2n1,-4.4
CC(C)n1cnc2c(Nc3ccc(cc3)N3CCN(C)CC3)nc(N[C@@H]3CCN(C3)C(=O)C=C)nc12,-4.4
CC(C)n1cnc2c(Nc3ccc(cc3)N3CCN(C)CC3)nc(nc12)N1CC[C@@H](C1)NC(=O)C=C,-5.5
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1CC[C@@H](C1)NC(=O)C=C,-3.9
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@@H]2CN(C[C@@H]2C1)C(=O)C=C,-2.2
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-4.1
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@H](F)[C@H](C1)NC(=O)C=C,-0.6
CCc1nn(C)cc1Nc1nc(nc2n(cnc12)C(C)C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-6.5
CCn1cnc2c(Nc3cn(C)nc3OC)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-6.2
COc1nn(C)cc1Nc1nc(nc2n(C)cnc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-6.4
COc1nn(C)cc1Nc1nc(nc2[nH]cnc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-3.0
COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,-7.1
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-7.4
CO[C@H]1CN(C[C@@H]1COc1nc(Nc2cnn(C)c2)nc2[nH]cc(Cl)c12)C(=O)C=C,-6.1
COc1nn(C)cc1Nc1nc(nc2n(C)cnc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-6.8
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,-4.3
CC(C)n1cnc2c(Nc3ccc(cc3)N3CCN(C)CC3)nc(N[C@@H]3CCN(C3)C(=O)C=C)nc12,-3.0
CC(C)n1cnc2c(Nc3ccc(cc3)N3CCN(C)CC3)nc(N[C@H]3CCN(C3)C(=O)C=C)nc12,-0.5
CC(C)n1cnc2c(Nc3ccc(cc3)N3CCN(C)CC3)nc(nc12)N1CC[C@@H](C1)NC(=O)C=C,-5.0
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@@H]2CN(C[C@@H]2C1)C(=O)C=C,-2.3
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-4.7
CC(C)n1cnc2c(Nc3cnn(C)c3)nc(nc12)N1C[C@H](F)[C@H](C1)NC(=O)C=C,-1.0
COc1nn(C)cc1Nc1nc(nc2n(cnc12)C(C)C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-0.5
CCc1nn(C)cc1Nc1nc(nc2n(cnc12)C(C)C)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-6.2
CCn1cnc2c(Nc3cn(C)nc3OC)nc(nc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-6.3
COc1nn(C)cc1Nc1nc(nc2n(C)cnc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-5.5
COc1nn(C)cc1Nc1nc(nc2[nH]cnc12)N1C[C@@H](F)[C@@H](C1)NC(=O)C=C,-2.4
COc1cc(ccc1Nc1ncc(c(Nc2cccc(NC(=O)C=C)c2)n1)C(F)(F)F)N1CCN(CC1)C(C)=O,-6.5
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-7.3
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,-6.7
CNC(=O)c1cc(Oc2ccc(cc2)C2=NNC(C2)c2cccc(Br)c2)ccn1,-2.5
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(c2)[N+]([O-])=O)n1)N1CCN(C)CC1,-3.6
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(c2)N=C=S)n1)N1CCN(C)CC1,-2.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CO)c2)n1)N1CCN(C)CC1,-0.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(cc2)[N+]([O-])=O)n1)N1CCN(C)CC1,-3.7
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-2.9
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-3.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(c2)N=C=S)n1)N1CCN(C)CC1,-4.1
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CO)c2)n1)N1CCN(C)CC1,-0.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)C=C)cc2)n1)N1CCN(C)CC1,-5.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(cc2)N=C=S)n1)N1CCN(C)CC1,-4.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1)N1CCN(C)CC1,-6.6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-7.3
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2[N+]([O-])=O)n1)N1CCN(C)CC1,-4.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N=C=S)n1)N1CCN(C)CC1,-4.5
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CO)n1)N1CCN(C)CC1,-4.3
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-5.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-7.5
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-7.0
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,-2.7
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,-4.9
CN(C)C\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-3.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1)N1CCN(C)CC1,-3.1
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1)N1CCN(C)CC1,-4.0
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(c2)N=C=S)n1)N1CCN(C)CC1,-1.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)COCc3ccccc3)c2)n1)N1CCN(C)CC1,-4.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CO)c2)n1)N1CCN(C)CC1,-2.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCO)c2)n1)N1CCN(C)CC1,-4.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)C=C)cc2)n1)N1CCN(C)CC1,-0.5
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(cc2)[N+]([O-])=O)n1)N1CCN(C)CC1,-5.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1)N1CCN(C)CC1,-2.0
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(cc2)N=C=S)n1)N1CCN(C)CC1,-2.5
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)\C=C\CN(C)C)cc2)n1)N1CCN(C)CC1,-1.0
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1)N1CCN(C)CC1,-5.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1)N1CCN(C)CC1,-1.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1)N1CCN(C)CC1,-7.6
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-1.6
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,-7.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2[N+]([O-])=O)n1)N1CCN(C)CC1,-7.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1)N1CCN(C)CC1,-1.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)C=C)c2)n1)N1CCN(C)CC1,-3.1
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)C=C)n1)N1CCN(C)CC1,-6.0
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1)N1CCN(C)CC1,-5.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1)N1CCN(C)CC1,-5.5
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N=[N+]=[N-])n1)N1CCN(C)CC1,-2.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1)N1CCN(C)CC1,-4.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N=C=S)n1)N1CCN(C)CC1,-4.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N=[N+]=[N-])n1)N1CCN(C)CC1,-2.0
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)\C=C\CN(C)C)n1)N1CCN(C)CC1,-1.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1)N1CCN(C)CC1,-4.3
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1)N1CCN(C)CC1,-4.1
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1)N1CCN(C)CC1,-4.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(c2)[N+]([O-])=O)n1)N1CCN(C)CC1,-3.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1)N1CCN(C)CC1,-3.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1)N1CCN(C)CC1,-3.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCOCc3ccccc3)c2)n1)N1CCN(C)CC1,-1.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCO)c2)n1)N1CCN(C)CC1,-2.3
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(cc2)[N+]([O-])=O)n1)N1CCN(C)CC1,-5.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1)N1CCN(C)CC1,-4.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1)N1CCN(C)CC1,-3.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(cc2)N=[N+]=[N-])n1)N1CCN(C)CC1,-1.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1)N1CCN(C)CC1,-2.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1)N1CCN(C)CC1,-3.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1)N1CCN(C)CC1,-3.0
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1)N1CCN(C)CC1,-4.1
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(c2)[N+]([O-])=O)n1)N1CCN(C)CC1,-1.0
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCOCc3ccccc3)c2)n1)N1CCN(C)CC1,-5.3
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1)N1CCN(C)CC1,-1.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1)N1CCN(C)CC1,-3.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)C=C)n1)N1CCN(C)CC1,-3.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1)N1CCN(C)CC1,-5.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1)N1CCN(C)CC1,-2.1
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N=C=S)n1)N1CCN(C)CC1,-0.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N=[N+]=[N-])n1)N1CCN(C)CC1,-0.5
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)\C=C\CN(C)C)n1)N1CCN(C)CC1,-2.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)COCc2ccccc2)n1)N1CCN(C)CC1,-4.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCOCc2ccccc2)n1)N1CCN(C)CC1,-2.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)CCO)n1)N1CCN(C)CC1,-6.2
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(N)c2)n1)N1CCN(C)CC1,-2.5
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1)N1CCN(C)CC1,-2.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCOCc3ccccc3)c2)n1)N1CCN(C)CC1,-2.1
COc1cc(ccc1Nc1ncc(Cl)c(Oc2cccc(NC(=O)CCO)c2)n1)N1CCN(C)CC1,-2.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)C=C)cc2)n1)N1CCN(C)CC1,-5.3
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(N)cc2)n1)N1CCN(C)CC1,-2.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1)N1CCN(C)CC1,-1.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(cc2)N=C=S)n1)N1CCN(C)CC1,-3.3
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)\C=C\CN(C)C)cc2)n1)N1CCN(C)CC1,-4.7
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(=O)C=C)n1)N1CCN(C)CC1,-7.6
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2[N+]([O-])=O)n1)N1CCN(C)CC1,-5.6
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccccc2N)n1)N1CCN(C)CC1,-3.4
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)COCc3ccccc3)cc2)n1)N1CCN(C)CC1,-4.3
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CO)cc2)n1)N1CCN(C)CC1,-0.9
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCOCc3ccccc3)cc2)n1)N1CCN(C)CC1,-2.8
COc1cc(ccc1Nc1ncc(Cl)c(Oc2ccc(NC(=O)CCO)cc2)n1)N1CCN(C)CC1,-5.8
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,-7.0
COc1ccc(cc1O)-c1c2c(n3ccc4cc(O)c(OC)cc4c13)c(=O)oc1cc(OCCCN(C)C)c(OC)cc21,-2.8
COc1ccc(cc1O)-c1c2c(n3ccc4cc(O)c(OC)cc4c13)c(=O)oc1cc(OC)c(OC)cc21,-5.8
COc1ccc(cc1O)-c1c2c(n3ccc4cc(O)c(OC)cc4c13)c(=O)oc1cc(OC)c(OCCN(C)C)cc21,-6.9
CC(=O)N(CCCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O)C(=O)c1ccccc1-c1c2ccc(O)cc2oc2cc(=O)ccc12,-8.0
COC(=O)c1ccc(O)c(c1)-c1nc(NCc2cccnc2)c2ccccc2n1,-8.2
Oc1ccccc1-c1nc(NCc2cccnc2)c2ccccc2n1,-5.9
Cn1cc(-c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ccccc12,-8.0
Nc1ncnc2n(nc(-c3ccc4ccccc4c3)c12)[C@@H]1CCCN(C1)C(=O)C=C,-9.8
Nc1ncnc2n(nc(-c3cccc4ccccc34)c12)[C@@H]1CCCN(C1)C(=O)C=C,-8.9
Nc1ncnc2n(nc(-c3cccc4ccccc34)c12)[C@@H]1CCCN(C1)C(=O)C=C,-8.4
Oc1ccc(cc1-c1nc(NCc2cccnc2)c2ccccc2n1)C#N,-8.4
Oc1ccc(cc1-c1nc(NCc2cccnc2)c2ccccc2n1)C#N,-7.5
COC(=O)c1ccc(O)c(c1)-c1nc(NCc2cccnc2)c2ccccc2n1,-8.5
Cn1cc(-c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ccccc12,-8.4
Nc1ncnc2n(nc(-c3ccc4ccccc4c3)c12)[C@@H]1CCCN(C1)C(=O)C=C,-8.7
Oc1ccc(cc1-c1nc(NCc2cnccn2)c2ccccc2n1)C#N,-5.4
Oc1ccc(F)cc1C(N1Cc2ccccc2C1=O)C(=O)Nc1nccs1,-7.3
Cn1cc(-c2nn([C@@H]3CCCN(C3)C(=O)C=C)c3ncnc(N)c23)c2ccccc12,-8.0
Nc1ncnc2n(nc(-c3ccc4ccccc4c3)c12)[C@@H]1CCCN(C1)C(=O)C=C,-8.2
Oc1ccccc1-c1nc(NCc2cccnc2)c2ccccc2n1,-8.3
Oc1ccc(cc1-c1nc(NCc2cnccn2)c2ccccc2n1)C#N,-9.6
Cc1cc(=O)n(nc1C(=O)Nc1ccc(Oc2ncnc3ccsc23)c(F)c1)-c1ccc(F)cc1,-7.7
Nc1nc(Nc2ccc3CC[C@@H](CCc3c2)N2CCCC2)nn1-c1cc2CCCc3ccccc3-c2nn1,-7.8
