smiles,score
CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,0.9287347115021582
CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC,0.7957291904583392
CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCC,0.5401453074526652
COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC,0.43806899605819805
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1OC,0.3589202366006023
COc1cc2nc(C)nc(Nc3cccc(Br)c3)c2cc1OC,0.3589202366006023
COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,0.4811300969654408
COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,0.5254321340953827
COc1cc2ncnc(Nc3cccc(Br)c3)c2c(OC)c1OC,0.7411800905907935
COc1cc2c(Nc3cccc(Br)c3)ncnc2c(OC)c1OC,0.3589202366006023
COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC,0.5322672915752998
COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,0.726875180504309
COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,0.829900246090547
COc1cc2ncnc(Nc3cc(Br)cc(Br)c3)c2cc1OC,0.5372248095732932
Brc1cccc(Nc2ncnc3cc4nc[nH]c4cc23)c1,0.9172924692586913
Cc1nc2cc3ncnc(Nc4cccc(Br)c4)c3cc2[nH]1,0.7744866391588268
Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc12,0.9084171766572289
CN(C)CCn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc12,0.7142090289303179
Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,0.8719727071419969
CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc12,0.6023086707426174
CN(C)CCn1cnc2c(Cl)c3c(Nc4cccc(Br)c4)ncnc3cc12,0.5139245279673367
Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,0.5913209924732844
